findling-cpu epoch,usage_usec,box_total_jiffies,box_idle_jiffies,uptime_usec
findling-cpu 1790426510,210306,35426,30173,178010000
findling-cpu 1790426515,2065058,36425,30511,183030000
findling-cpu 1790426520,1291520,37427,30797,188070000
findling-cpu 1790426525,525073,38416,31098,193090000
findling-cpu 1790426530,2522256,39418,31500,198120000
findling-cpu 1790426535,1738523,40414,31777,203150000
findling-cpu summary samples=6 mean_cores=0.061 max_cores=0.397 reason=signal
