findling-cpu epoch,usage_usec,box_total_jiffies,box_idle_jiffies,uptime_usec
findling-cpu 1790426508,1667613,35089,30062,176280000
findling-cpu summary samples=1 mean_cores=na max_cores=na reason=signal
