findling-rss timestamp,anon,file,slab,current,peak
findling-rss 1790401825,16719872,0,543384,17514496,17776640
findling-rss 1790401830,112795648,81920,3007104,117059584,135835648
findling-rss 1790401835,112795648,81920,3007104,117059584,135835648
findling-rss 1790401840,112795648,81920,3005744,117055488,135835648
findling-rss 1790401845,112934912,1015808,3035912,117923840,135835648
findling-rss 1790401850,112934912,1015808,3035912,117899264,135835648
findling-rss 1790401855,112934912,1015808,3035912,118161408,135835648
findling-rss 1790401860,112967680,1015808,3035912,118439936,135835648
findling-rss 1790401865,112967680,1015808,3035912,118439936,135835648
findling-rss 1790401870,112967680,1015808,3035912,118194176,135835648
findling-rss 1790401875,112967680,1015808,3035912,118194176,135835648
findling-rss 1790401880,112971776,1015808,3035912,118194176,135835648
findling-rss 1790401885,112971776,1015808,3035912,118198272,135835648
findling-rss 1790401890,114814976,1015808,3035912,120295424,135835648
findling-rss 1790401895,114814976,1216512,3045768,119988224,135835648
findling-rss 1790401900,114814976,1216512,3045224,120483840,135835648
findling-rss 1790401905,114814976,1216512,3046448,119988224,135835648
findling-rss 1790401910,114814976,1216512,3045224,119988224,135835648
findling-rss 1790401915,114814976,1216512,3046176,120090624,135835648
findling-rss 1790401920,114814976,1216512,3045632,120250368,135835648
findling-rss 1790401926,114814976,1216512,3045632,120242176,135835648
findling-rss 1790401931,114814976,1216512,3045768,120008704,135835648
findling-rss 1790401936,114814976,1216512,3042944,120201216,135835648
findling-rss 1790401941,114814976,1216512,3043216,120213504,135835648
findling-rss 1790401946,114814976,1216512,3042944,120242176,135835648
findling-rss 1790401951,201932800,6774784,3963544,214327296,217681920
findling-rss 1790401956,220999680,7401472,3989936,234295296,251170816
findling-rss 1790401961,221192192,8609792,4037464,235630592,251170816
findling-rss 1790401966,334098432,36323328,4622056,376848384,378683392
findling-rss 1790401971,364388352,37552128,4623656,408629248,410255360
findling-rss 1790401976,303845376,37552128,4625168,347979776,411561984
findling-rss 1790401981,359993344,37552128,4624288,404439040,411561984
findling-rss 1790401986,360321024,37552128,4625400,404676608,411561984
findling-rss 1790401991,357629952,37552128,4625648,404897792,411561984
findling-rss 1790401996,346660864,37584896,4642128,389722112,411561984
findling-rss 1790402001,366374912,37584896,4645056,410583040,411942912
findling-rss 1790402006,367374336,37584896,4643968,411791360,413290496
findling-rss 1790402011,339283968,37584896,4640872,383598592,418676736
findling-rss 1790402016,368390144,37584896,4639808,412696576,418676736
findling-rss 1790402021,368947200,37584896,4643496,413302784,418676736
findling-rss 1790402026,273256448,35172352,4458392,314421248,418676736
findling-rss 1790402031,368771072,37957632,4653072,413376512,418676736
findling-rss 1790402036,320995328,37957632,4653360,365547520,425111552
findling-rss 1790402041,376823808,37957632,4655624,421666816,425111552
findling-rss 1790402046,322719744,37957632,4654976,367403008,425111552
findling-rss 1790402051,262070272,37957632,4546432,305459200,425111552
findling-rss 1790402056,321961984,37957632,4654504,366821376,425111552
findling-rss 1790402061,374378496,37969920,4675000,419008512,425111552
findling-rss 1790402066,385986560,37969920,4673392,430886912,432246784
findling-rss 1790402071,367067136,37969920,4673232,411590656,437424128
findling-rss 1790402076,332144640,37969920,4670976,376860672,437424128
findling-rss 1790402081,336302080,37969920,4669888,380981248,437424128
findling-rss 1790402086,245116928,37969920,4668840,289165312,437424128
findling-rss 1790402091,946589696,35201024,4532136,986427392,988000256
findling-rss 1790402096,1451716608,38690816,5171536,1499795456,1501421568
findling-rss 1790402101,1444511744,38690816,5192744,1493037056,1512960000
findling-rss 1790402106,1466277888,38690816,5173848,1514668032,1515945984
findling-rss 1790402111,1411072000,38690816,5175152,1459572736,1516560384
findling-rss 1790402116,1364004864,38690816,5173952,1406713856,1516560384
