findling-rss timestamp,anon,file,slab,current,peak
findling-rss 1788539183,94212096,67579904,3196664,166936576,220905472
findling-rss 1788539188,94212096,67579904,3196664,166936576,220905472
findling-rss 1788539193,94212096,67579904,3196664,167186432,220905472
findling-rss 1788539198,94212096,67579904,3196664,167194624,220905472
findling-rss 1788539203,94212096,67579904,3197344,167198720,220905472
findling-rss 1788539208,94212096,67579904,3196800,166936576,220905472
findling-rss 1788539213,94212096,67579904,3196800,166932480,220905472
findling-rss 1788539218,94212096,67579904,3195576,166932480,220905472
findling-rss 1788539223,94212096,67579904,3194896,166932480,220905472
findling-rss 1788539228,94212096,67579904,3194896,167190528,220905472
findling-rss 1788539233,94212096,67579904,3194216,166932480,220905472
findling-rss 1788539238,94212096,67579904,3194216,166932480,220905472
findling-rss 1788539243,94212096,67579904,3194216,166932480,220905472
findling-rss 1788539248,94212096,67579904,3195032,166936576,220905472
findling-rss 1788539253,94212096,67579904,3195464,167165952,220905472
findling-rss 1788539258,94212096,67579904,3195464,167186432,220905472
findling-rss 1788539263,94212096,67579904,3196552,167141376,220905472
findling-rss 1788539268,94212096,67579904,3196280,166928384,220905472
findling-rss 1788539273,94212096,67579904,3196280,166928384,220905472
findling-rss 1788539278,94212096,67579904,3195464,166928384,220905472
findling-rss 1788539283,94212096,67579904,3195464,166928384,220905472
findling-rss 1788539288,94212096,67579904,3195464,167186432,220905472
findling-rss 1788539293,94212096,67579904,3196008,167161856,220905472
findling-rss 1788539298,94212096,67579904,3195736,166928384,220905472
findling-rss 1788539303,94212096,67579904,3195464,166928384,220905472
findling-rss 1788539308,94212096,67579904,3195464,166928384,220905472
findling-rss 1788539313,94212096,67579904,3195056,167182336,220905472
findling-rss 1788539318,94212096,67579904,3194648,167186432,220905472
findling-rss 1788539323,94212096,67579904,3194512,167104512,220905472
findling-rss 1788539328,94212096,67579904,3193832,166928384,220905472
findling-rss 1788539333,94212096,67579904,3193832,166928384,220905472
findling-rss 1788539338,94212096,67579904,3193832,166928384,220905472
findling-rss 1788539343,94212096,67579904,3193832,166928384,220905472
findling-rss 1788539348,94212096,67579904,3193832,167448576,220905472
findling-rss 1788539353,94212096,67579904,3194920,167055360,220905472
findling-rss summary samples=124 max_anon=94216192 peak=220905472 events=[low=0 high=0 max=0 oom=0 oom_kill=0 oom_group_kill=0 sock_throttled=0] oom_killed=false
